25000 0.23783
26000 0.257624
27000 0.277958
28000 0.298953
29000 0.320894
30000 0.343669
31000 0.366745
32000 0.390566
33000 0.414942
34000 0.441685
35000 0.466231
36000 0.493657
37000 0.522641
38000 0.549872
39000 0.576206
40000 0.606615
41000 0.640364
42000 0.676347
43000 0.712091
44000 0.738248
45000 0.781765
46000 0.811124
47000 0.843685
48000 0.862426
49000 0.900718
50000 0.948494
