1000 5.5e-05
2000 0.000115
3000 0.00018
4000 0.000251
5000 0.000332
6000 0.000392
7000 0.000458
8000 0.000544
9000 0.000675
10000 0.000716
11000 0.000742
12000 0.000821
13000 0.000919
14000 0.000991
15000 0.00106
16000 0.001172
17000 0.001237
18000 0.001317
19000 0.00139
20000 0.001301
21000 0.001588
22000 0.001367
23000 0.001444
24000 0.001519
25000 0.001568
26000 0.001663
