1000 0.000902
2000 0.003513
3000 0.008217
4000 0.015889
5000 0.026777
6000 0.040123
7000 0.058062
8000 0.078212
9000 0.100505
10000 0.127102
11000 0.1573
12000 0.189329
13000 0.225764
14000 0.262643
15000 0.304975
16000 0.352484
17000 0.401933
18000 0.454848
19000 0.512852
20000 0.571448
21000 0.629812
22000 0.695531
23000 0.764006
24000 0.83836
25000 0.913252
26000 0.986669
