Tiempo: 0.000945 s
Tiempo: 0.007215 s
Tiempo: 0.02169 s
Tiempo: 0.050273 s
Tiempo: 0.099612 s
Tiempo: 0.170071 s
Tiempo: 0.269345 s
Tiempo: 0.406201 s
Tiempo: 0.592239 s
Tiempo: 0.841056 s
Tiempo: 1.14303 s
Tiempo: 1.50154 s
Tiempo: 1.91819 s
Tiempo: 2.41088 s
Tiempo: 2.95553 s
Tiempo: 3.61664 s
Tiempo: 4.28512 s
Tiempo: 5.06579 s
Tiempo: 5.89702 s
Tiempo: 6.86836 s
Tiempo: 7.98563 s
Tiempo: 9.16401 s
Tiempo: 10.4868 s
Tiempo: 11.8527 s
Tiempo: 13.388 s
Tiempo: 14.971 s
