
4000 0.038529
8000 0.069444
12000 0.145292
16000 0.25758
20000 0.40209
24000 0.579027
28000 0.948191
32000 1.03035
36000 1.29912
40000 1.60762
44000 1.93594
48000 2.30844
52000 2.71298
56000 3.23862
60000 3.61293
64000 4.1559
68000 4.63753
72000 5.1925
76000 5.78679
80000 6.43136
84000 7.14452
88000 7.94604
92000 8.45432
96000 9.40475
100000 10.2531
