
4000 0.002448
8000 0.005381
12000  0.008323
16000  0.008144
20000  0.009885
24000  0.011803
28000  0.010607
32000  0.011797
36000  0.013045
40000  0.008894
44000  0.010987
48000  0.009326
52000  0.008484
56000  0.009779
60000  0.010083
64000  0.011248
68000  0.012561
72000  0.01299
76000  0.014792
80000  0.015278
84000  0.016715
88000  0.018359
92000  0.0184
96000  0.020202
100000  0.021329
