
4000  0.054595
8000  0.096218
12000  0.166399
16000  0.293851
20000  0.458083
24000  0.660345
28000  0.897347
32000  1.17109
36000  1.48082
40000  1.82739
44000  2.21258
48000  2.64551
52000  3.08446
56000  3.57637
60000  4.10491
64000  4.66777
68000  5.2701
72000  5.90924
76000  6.58517
80000  7.28981
84000  8.04379
88000  8.83854
92000  9.63888
96000  10.4899
100000  11.3843
