
4000 0.039881
8000 0.146144
12000 0.371806
16000 0.645786
20000 1.02884
24000 1.51073
28000 2.13718
32000 2.73744
36000 3.54379
40000 4.35916
44000 5.2894
48000 6.3187
52000 7.44934
56000 8.81641
60000 10.0017
64000 11.4373
68000 13.0016
72000 14.5268
76000 16.0884
80000 18.0469
84000 19.7784
88000 22.0417
92000 24.4963
96000 26.0076
100000 28.0694
