
1000 	  0.00141602
2000 	  0.00542193
3000  0.012142
4000  0.02147
5000  0.033433
6000  0.048073
7000  0.065319
8000  0.085219
9000  0.108276
10000  0.133356
11000  0.161458
12000  0.192131
13000  0.226143
14000  0.262543
15000  0.301038
16000  0.342276
17000  0.386806
18000  0.43345
19000  0.482941
20000  0.535169
21000  0.58983
22000  0.647236
23000  0.707328
24000  0.770895
25000  0.835793
