1000 	  3.8878e-05
2000 	  8.8723e-05
3000 	  0.000167864
4000 	  0.000194886
5000 	  0.000272133
6000 	  0.000357258
7000 	  0.000353615
8000 	  0.000423233
9000 	  0.000498435
10000     0.000578286
11000  0.000698
12000  0.000869
13000  0.00079
14000  0.000789
15000  0.000846
16000  0.000931
17000  0.001014
18000  0.001097
19000  0.001175
20000  0.001283
21000  0.001447
22000  0.001567
23000  0.001651
24000  0.001688
25000  0.001738
