1000000 0.00057548
2000000 0.00130396
3000000 0.00200936
4000000 0.00265309
5000000 0.00345555
6000000 0.00409567
7000000 0.00464896
8000000 0.0052876
9000000 0.0103381
10000000 0.0116623
11000000 0.0128614
12000000 0.0147915
13000000 0.014961
14000000 0.0162433
15000000 0.0173869
16000000 0.0184078
17000000 0.0200822
18000000 0.0216763
19000000 0.021972
20000000 0.0233563
21000000 0.0248113
22000000 0.0255466
23000000 0.0264495
24000000 0.0284914
25000000 0.0284393
26000000 0.0297109
